writing,phonetic,count
ละ,laʔ˦˥,1
ละก์ซา,la˦˥.saː˧,1
ละคร,la˦˥.kʰɔːn˧,1
ละครทีวี,la˦˥.kʰɔːn˧.tʰiː˧.wiː˧,1
ละครน้ำเน่า,la˦˥.kʰɔːn˧.naːm˦˥.naw˥˩,1
ละครร้อง,la˦˥.kʰɔːn˧.rɔːŋ˦˥,1
ละครสัตว์,la˦˥.kʰɔːn˧.sat̚˨˩,1
ละติน,la˦˥.tin˧,1
ละตินอเมริกา,la˦˥.tin˧.ʔa˨˩.meː˧.ri˦˥.kaː˧,1
ละทิ้ง,la˦˥.tʰiŋ˦˥,1
ละมุด,la˦˥.mut̚˦˥,1
ละมุน,la˦˥.mun˧,1
ละลาย,la˦˥.laːj˧,1
ละว้า,la˦˥.waː˦˥,1
ละหมาด,la˦˥.maːt̚˨˩,1
ละหาน,la˦˥.haːn˩˩˦,1
ละหุ่ง,la˦˥.huŋ˨˩,1
ละออ,la˦˥.ʔɔː˧,1
ละออง,la˦˥.ʔɔːŋ˧,1
ละอองลอย,la˦˥.ʔɔːŋ˧.lɔːj˧,1
ละอองเรณู,la˦˥.ʔɔːŋ˧.reː˧.nuː˧,1
ละอาย,la˦˥.ʔaːj˧,1
ละอายใจ,la˦˥.ʔaːj˧.t͡ɕaj˧,1
ละเมอ,la˦˥.mɤː˧,1
ละเมิด,la˦˥.mɤːt̚˥˩,1
ละเมิดอำนาจศาล,la˦˥.mɤːt̚˥˩.ʔam˧.naːt̚˥˩.saːn˩˩˦,1
ละเลง,la˦˥.leːŋ˧,1
ละเลย,la˦˥.lɤːj˧,1
ละเว้น,la˦˥.wen˦˥,1
ละเอียด,la˦˥.ʔia̯t̚˨˩,1
ละแวก,la˦˥.wɛːk̚˥˩,1
ละโบม,la˦˥.boːm˧,1
ลัก,lak̚˦˥,1
ลักทรัพย์,lak̚˦˥.sap̚˦˥,1
ลักปิดลักเปิด,lak̚˦˥.ka˨˩.pit̚˨˩.lak̚˦˥.ka˨˩.pɤːt̚˨˩,1
ลักพาตัว,lak̚˦˥.pʰaː˧.tua̯˧,1
ลักยิ้ม,lak̚˦˥.jim˦˥,1
ลักลอบ,lak̚˦˥.lɔːp̚˥˩,1
ลักษณนาม,lak̚˦˥.sa˨˩.na˨˩.naːm˧,2
ลักษณนาม,lak̚˦˥.sa˧.na˨˩.naːm˧,2
ลักษณะ,lak̚˦˥.sa˨˩.naʔ˨˩,2
ลักษณะ,lak̚˦˥.sa˧.naʔ˨˩,2
ลักษณะนาม,lak̚˦˥.sa˨˩.na˨˩.naːm˧,1
ลักษณ์,lak̚˦˥,1
ลักษมี,lak̚˦˥.sa˨˩.miː˩˩˦,1
ลักเซมเบิร์ก,lak̚˦˥.sem˧.bɤːk̚˨˩,1
ลักเพศ,lak̚˦˥.ka˨˩.pʰeːt̚˥˩,1
ลัง,laŋ˧,1
ลังถึง,laŋ˧.tʰɯŋ˩˩˦,1
ลังเล,laŋ˧.leː˧,1
ลัญจกร,lan˧.t͡ɕa˨˩.kɔːn˧,1
ลัด,lat̚˦˥,1
ลัดวิเจีย,lat̚˦˥.wi˦˥.t͡ɕia̯˧,1
ลัตซีโย,lat̚˦˥.siː˧.joː˧,1
ลัตเต,lat̚˦˥.teː˧,1
ลัตเวีย,lat̚˦˥.wia̯˧,1
ลัทธิ,lat̚˦˥.tʰiʔ˦˥,1
ลัทธิคอมมิวนิสต์,lat̚˦˥.tʰi˦˥.kʰɔm˧.miw˧.nit̚˦˥,1
ลัทธิคุ้มครอง,lat̚˦˥.tʰi˦˥.kʰum˦˥.kʰrɔːŋ˧,1
ลัทธิจักรวรรดินิยม,lat̚˦˥.tʰi˦˥.t͡ɕak̚˨˩.kra˨˩.wat̚˨˩.ni˦˥.jom˧,1
ลัทธิทหาร,lat̚˦˥.tʰi˦˥.tʰa˦˥.haːn˩˩˦,1
ลัทธินายทุน,lat̚˦˥.tʰi˦˥.naːj˧.tʰun˧,1
ลัทธิมาร์กซ,lat̚˦˥.tʰi˦˥.maːk̚˥˩,1
ลัทธิสตาลิน,lat̚˦˥.tʰi˦˥.sa˨˩.taː˧.lin˧,1
ลัทธิอาณานิคม,lat̚˦˥.tʰi˦˥.ʔaː˧.naː˧.ni˦˥.kʰom˧,1
ลัทธิอำนาจนิยม,lat̚˦˥.tʰi˦˥.ʔam˧.naːt̚˥˩.ni˦˥.jom˧,1
ลัทธิเต๋า,lat̚˦˥.tʰi˦˥.taw˩˩˦,1
ลัทธิเผด็จการ,lat̚˦˥.tʰi˦˥.pʰa˨˩.det̚˨˩.kaːn˧,1
ลัทธิเลนิน,lat̚˦˥.tʰi˦˥.leː˧.nin˧,1
ลับ,lap̚˦˥,1
ลับหลัง,lap̚˦˥.laŋ˩˩˦,1
ลับแล,lap̚˦˥.lɛː˧,1
ลัพธ์,lap̚˦˥,1
ลั่น,lan˥˩,1
ลั่นทม,lan˥˩.tʰom˧,1
ลั่นไก,lan˥˩.kaj˧,1
ลา,laː˧,1
ลาก,laːk̚˥˩,1
ลาก่อน,laː˧.kɔːn˨˩,1
ลาก่อย,laː˧.kɔj˨˩,1
ลาง,laːŋ˧,1
ลางสาด,laːŋ˧.saːt̚˨˩,1
ลาซัญญา,laː˧.san˧.jaː˥˩,1
ลาด,laːt̚˥˩,1
ลาดตระเวน,laːt̚˥˩.tra˨˩.weːn˧,1
ลาดพร้าว,laːt̚˥˩.pʰraːw˦˥,1
ลาดหน้า,laːt̚˥˩.naː˥˩,1
ลาน,laːn˧,1
ลานจอดรถ,laːn˧.t͡ɕɔːt̚˨˩.rot̚˦˥,1
ลานบิน,laːn˧.bin˧,1
ลานบ้าน,laːn˧.baːn˥˩,1
ลานีญา,laː˧.niː˧.jaː˥˩,1
ลาบ,laːp̚˥˩,1
ลาบวน,laː˧.bua̯n˧,1
ลาปาซ,laː˧.paːs˦˥,1
ลาภ,laːp̚˥˩,1
ลาม,laːm˧,1
ลามก,laː˧.mok̚˦˥,1
ลามกอนาจาร,laː˧.mok̚˦˥.ʔa˨˩.naː˧.t͡ɕaːn˧,1
ลามะ,laː˧.maʔ˦˥,1
ลามา,laː˧.maː˧,1
ลาย,laːj˧,1
ลายนิ้วมือ,laːj˧.niw˦˥.mɯː˧,1
ลายน้ำ,laːj˧.naːm˦˥,1
ลายมือ,laːj˧.mɯː˧,1
ลายมือชื่อ,laːj˧.mɯː˧.t͡ɕʰɯː˥˩,1
ลายสือ,laːj˧.sɯː˩˩˦,1
ลายเซ็น,laːj˧.sen˧,1
ลายเซ็นต์,laːj˧.sen˧,1
ลายแทง,laːj˧.tʰɛːŋ˧,1
ลาว,laːw˧,1
ลาวลุ่ม,laːw˧.lum˥˩,1
ลาวสูง,laːw˧.suːŋ˩˩˦,1
ลาวหล่ม,laːw˧.lom˨˩,1
ลาวเทิง,laːw˧.tʰɤːŋ˧,1
ลาวเบิ้ง,laːw˧.bɤŋ˥˩,1
ลาออก,laː˧.ʔɔːk̚˨˩,1
ลาเวนเดอร์,laː˧.wen˧.dɤː˥˩,1
ลำ,lam˧,3
ลำ,lam˧˧˦,3
ลำ,lam˧,3
ลำกล้อง,lam˧.klɔŋ˥˩,1
ลำคอ,lam˧.kʰɔː˧,1
ลำดวน,lam˧.dua̯n˧,1
ลำดับ,lam˧.dap̚˨˩,1
ลำดับความสำคัญ,lam˧.dap̚˨˩.kʰwaːm˧.sam˩˩˦.kʰan˧,1
ลำดับชั้น,lam˧.dap̚˨˩.t͡ɕʰan˦˥,1
ลำตัว,lam˧.tua̯˧,1
ลำต้น,lam˧.ton˥˩,1
ลำธาร,lam˧.tʰaːn˧,1
ลำนำ,lam˧.nam˧,1
ลำนำนิทาน,lam˧.nam˧.ni˦˥.tʰaːn˧,1
ลำบาก,lam˧.baːk̚˨˩,1
ลำปาง,lam˧.paːŋ˧,1
ลำพัง,lam˧.pʰaŋ˧,1
ลำพูน,lam˧.pʰuːn˧,1
ลำลอง,lam˧.lɔːŋ˧,1
ลำเลียง,lam˧.lia̯ŋ˧,1
ลำเหมือง,lam˧.mɯa̯ŋ˩˩˦,1
ลำเอียง,lam˧.ʔia̯ŋ˧,1
ลำโพง,lam˧.pʰoːŋ˧,1
ลำใย,lam˧.jaj˧,1
ลำใส้,lam˧.saj˥˩,1
ลำไย,lam˧.jaj˧,1
ลำไส้,lam˧.saj˥˩,1
ลำไส้เล็ก,lam˧.saj˥˩.lek̚˦˥,1
ลำไส้ใหญ่,lam˧.saj˥˩.jaj˨˩,1
ลิกเตนสไตน์,lik̚˦˥.teːn˥˩.sa˨˩.taːj˧,1
ลิขสิทธิ์,lik̚˦˥.kʰa˨˩.sit̚˨˩,1
ลิขิต,li˦˥.kʰit̚˨˩,1
ลิควิด,li˦˥.kʰwit̚˨˩,1
ลิง,liŋ˧,1
ลิงก์,liŋ˦˥,1
ลิงค์,liŋ˧,2
ลิงค์,liŋ˦˥,2
ลิงซ์,liŋ˦˥,1
ลิงลม,liŋ˧.lom˧,1
ลิงโลด,liŋ˧.loːt̚˥˩,1
ลิงไม่มีหาง,liŋ˧.maj˥˩.miː˧.haːŋ˩˩˦,1
ลิด,lit̚˦˥,1
ลิดรอน,lit̚˦˥.rɔːn˧,1
ลิตร,lit̚˦˥,1
ลิทัวเนีย,li˦˥.tʰua̯˧.nia̯˧,1
ลิบ,lip̚˦˥,1
ลิปดา,lip̚˦˥.daː˧,1
ลิปสติก,lip̚˦˥.sa˨˩.tik̚˨˩,1
ลิฟต์,lip̚˦˥,2
ลิฟต์,lif˦˥,2
ลิลลี่,lin˧.liː˥˩,1
ลิสง,li˦˥.soŋ˩˩˦,1
ลิสบอน,lis˦˥.bɔn˥˩,2
ลิสบอน,lis˦˥.bɔn˧,2
ลิเก,li˦˥.keː˧,1
ลิเทียม,li˦˥.tʰia̯m˥˩,1
ลิเธียม,li˦˥.tʰia̯m˥˩,1
ลิเบีย,li˦˥.bia̯˧,1
ลิเวอร์มอเรียม,li˦˥.wɤː˥˩.mɔː˧.ria̯m˥˩,1
ลิ่น,lin˥˩,1
ลิ่ม,lim˥˩,1
ลิ่มนิ้ว,lim˥˩.niw˦˥,1
ลิ่มเลือด,lim˥˩.lɯa̯t̚˥˩,1
ลิ่วล้อ,liw˥˩.lɔː˦˥,1
ลิ้น,lin˦˥,1
ลิ้นจี่,lin˦˥.t͡ɕiː˨˩,1
ลิ้นชัก,lin˦˥.t͡ɕʰak̚˦˥,1
ลิ้นทะเล,lin˦˥.tʰa˦˥.leː˧,1
ลิ้นสองแฉก,lin˦˥.sɔːŋ˩˩˦.t͡ɕʰɛːk̚˨˩,1
ลิ้นหัวใจ,lin˦˥.hua̯˩˩˦.t͡ɕaj˧,1
ลิ้นไก่,lin˦˥.kaj˨˩,1
ลิ้ม,lim˦˥,1
ลีบ,liːp̚˥˩,1
ลีมูซีน,liː˧.muː˧.siːn˧,1
ลียง,liː˧.joŋ˧,1
ลีลา,liː˧.laː˧,1
ลีลาวดี,liː˧.laː˧.wa˦˥.diː˧,1
ลีลาศ,liː˧.laːt̚˥˩,1
ลีสู่,liː˧.suː˨˩,1
ลีเมอร์,liː˧.mɤː˥˩,1
ลีโม,liː˧.moː˧,1
ลีโอนาร์โด,liː˧.ʔoː˧.naː˧.doː˥˩,1
ลี้,liː˦˥,1
ลี้ภัย,liː˦˥.pʰaj˧,1
ลึก,lɯk̚˦˥,1
ลึกซึ้ง,lɯk̚˦˥.sɯŋ˦˥,1
ลึกลับ,lɯk̚˦˥.lap̚˦˥,1
ลึงค์,lɯŋ˧,1
ลืม,lɯːm˧,1
ลือ,lɯː˧,1
ลือชา,lɯː˧.t͡ɕʰaː˧,1
ลื่น,lɯːn˥˩,1
ลื่อ,lɯː˥˩,1
ลื้อ,lɯː˦˥,1
ลุ,luʔ˦˥,1
ลุก,luk̚˦˥,1
ลุง,luŋ˧,1
ลุย,luj˧,1
ลุยเซียนา,luj˧.sia̯˧.naː˥˩,1
ลุล่วง,lu˦˥.lua̯ŋ˥˩,1
ลุโบะบือซา,lu˦˥.boʔ˨˩.bɯː˧.saː˧,1
ลุ่ม,lum˥˩,1
ลุ่มหลง,lum˥˩.loŋ˩˩˦,1
ลุ่ย,luj˥˩,1
ลุ้น,lun˦˥,1
ลูก,luːk̚˥˩,1
ลูกกบ,luːk̚˥˩.kop̚˨˩,1
ลูกกระเดือก,luːk̚˥˩.kra˨˩.dɯa̯k̚˨˩,1
ลูกกรุง,luːk̚˥˩.kruŋ˧,1
ลูกกวาด,luːk̚˥˩.kwaːt̚˨˩,1
ลูกกุญแจ,luːk̚˥˩.kun˧.t͡ɕɛː˧,1
ลูกขุน,luːk̚˥˩.kʰun˩˩˦,1
ลูกครึ่ง,luːk̚˥˩.kʰrɯŋ˥˩,1
ลูกความ,luːk̚˥˩.kʰwaːm˧,1
ลูกคำ,luːk̚˥˩.kʰam˧,1
ลูกคิด,luːk̚˥˩.kʰit̚˦˥,1
ลูกคู่,luːk̚˥˩.kʰuː˥˩,1
ลูกค้า,luːk̚˥˩.kʰaː˦˥,1
ลูกจีน,luːk̚˥˩.t͡ɕiːn˧,1
ลูกจ้าง,luːk̚˥˩.t͡ɕaːŋ˥˩,1
ลูกชาย,luːk̚˥˩.t͡ɕʰaːj˧,1
ลูกชิ้น,luːk̚˥˩.t͡ɕʰin˦˥,1
ลูกช้าง,luːk̚˥˩.t͡ɕʰaːŋ˦˥,1
ลูกซัด,luːk̚˥˩.sat̚˦˥,1
ลูกดก,luːk̚˥˩.dok̚˨˩,1
ลูกดอก,luːk̚˥˩.dɔːk̚˨˩,1
ลูกดิ่ง,luːk̚˥˩.diŋ˨˩,1
ลูกตุ้ม,luːk̚˥˩.tum˥˩,1
ลูกทุ่ง,luːk̚˥˩.tʰuŋ˥˩,1
ลูกน้อง,luːk̚˥˩.nɔːŋ˦˥,1
ลูกน้ำ,luːk̚˥˩.naːm˦˥,1
ลูกบาศก์,luːk̚˥˩.baːt̚˨˩,1
ลูกบิด,luːk̚˥˩.bit̚˨˩,1
ลูกบ้าน,luːk̚˥˩.baːn˥˩,1
ลูกปรายหิมะ,luːk̚˥˩.praːj˧.hi˨˩.maʔ˦˥,1
ลูกปัด,luːk̚˥˩.pat̚˨˩,1
ลูกปืน,luːk̚˥˩.pɯːn˧,1
ลูกผสม,luːk̚˥˩.pʰa˨˩.som˩˩˦,1
ลูกผู้ชาย,luːk̚˥˩.pʰuː˥˩.t͡ɕʰaːj˧,1
ลูกพี่ลูกน้อง,luːk̚˥˩.pʰiː˥˩.luːk̚˥˩.nɔːŋ˦˥,1
ลูกม้า,luːk̚˥˩.maː˦˥,1
ลูกลา,luːk̚˥˩.laː˧,1
ลูกวัว,luːk̚˥˩.wua̯˧,1
ลูกศร,luːk̚˥˩.sɔːn˩˩˦,1
ลูกสวรรค์,luːk̚˥˩.sa˨˩.wan˩˩˦,1
ลูกสะใภ้,luːk̚˥˩.sa˨˩.pʰaj˦˥,1
ลูกสาว,luːk̚˥˩.saːw˩˩˦,1
ลูกสิงโต,luːk̚˥˩.siŋ˩˩˦.toː˧,1
ลูกสูบ,luːk̚˥˩.suːp̚˨˩,1
ลูกหนี้,luːk̚˥˩.niː˥˩,1
ลูกหมา,luːk̚˥˩.maː˩˩˦,1
ลูกหมี,luːk̚˥˩.miː˩˩˦,1
ลูกหมู,luːk̚˥˩.muː˩˩˦,1
ลูกหลง,luːk̚˥˩.loŋ˩˩˦,1
ลูกหลวง,luːk̚˥˩.lua̯ŋ˩˩˦,1
ลูกหลาน,luːk̚˥˩.laːn˩˩˦,1
ลูกอม,luːk̚˥˩.ʔom˧,1
ลูกอ๊อด,luːk̚˥˩.ʔɔːt̚˦˥,1
ลูกเขย,luːk̚˥˩.kʰɤːj˩˩˦,1
ลูกเขยตายแม่ยายทำศพ,luːk̚˥˩.kʰɤːj˩˩˦.taːj˧.mɛː˥˩.jaːj˧.tʰam˧.sop̚˨˩,1
ลูกเต๋า,luːk̚˥˩.taw˩˩˦,1
ลูกเธอ,luːk̚˥˩.tʰɤː˧,1
ลูกเมียน้อย,luːk̚˥˩.mia̯˧.nɔːj˦˥,1
ลูกเรือ,luːk̚˥˩.rɯa̯˧,1
ลูกเลี้ยง,luːk̚˥˩.lia̯ŋ˦˥,1
ลูกเล่น,luːk̚˥˩.len˥˩,1
ลูกเสือ,luːk̚˥˩.sɯa̯˩˩˦,1
ลูกเสือลูกตะเข้,luːk̚˥˩.sɯa̯˩˩˦.luːk̚˥˩.ta˨˩.kʰeː˥˩,1
ลูกเหม็น,luːk̚˥˩.men˩˩˦,1
ลูกเห็บ,luːk̚˥˩.hep̚˨˩,1
ลูกแกะ,luːk̚˥˩.kɛʔ˨˩,1
ลูกแก้ว,luːk̚˥˩.kɛːw˥˩,1
ลูกแก้วหิมะ,luːk̚˥˩.kɛːw˥˩.hi˨˩.maʔ˦˥,1
ลูกแพร์,luːk̚˥˩.pʰɛː˧,1
ลูกแมว,luːk̚˥˩.mɛːw˧,1
ลูกโซ่,luːk̚˥˩.soː˥˩,1
ลูกโป่ง,luːk̚˥˩.poːŋ˨˩,1
ลูกโลก,luːk̚˥˩.loːk̚˥˩,1
ลูกไก่,luːk̚˥˩.kaj˨˩,1
ลูกไฟ,luːk̚˥˩.faj˧,1
ลูกไม้,luːk̚˥˩.maːj˦˥,1
ลูกไม้หล่นไม่ไกลต้น,luːk̚˥˩.maːj˦˥.lon˨˩.maj˥˩.kajl˧.ton˥˩,1
ลูทีเชียม,luː˧.tʰiː˧.t͡ɕʰia̯m˥˩,1
ลูทีเทียม,luː˧.tʰiː˧.tʰia̯m˥˩,1
ลูบ,luːp̚˥˩,1
ลูบลิยานา,luː˧.bli˨˩.jaː˧.naː˥˩,1
ลูพิน,luː˧.pʰin˧,1
ลู่,luː˥˩,1
ลแวก,la˦˥.wɛːk̚˥˩,1
ล็อก,lɔk̚˦˥,1
ล็อกดาวน์,lɔk̚˦˥.daːw˧,1
ล็อบสเตอร์,lɔp̚s˦˥.tɤː˥˩,1
ล่ม,lom˥˩,1
ล่มจม,lom˥˩.t͡ɕom˧,1
ล่วง,lua̯ŋ˥˩,1
ล่วงลับ,lua̯ŋ˥˩.lap̚˦˥,1
ล่วงล้ำ,lua̯ŋ˥˩.lam˦˥,1
ล่วงหน้า,lua̯ŋ˥˩.naː˥˩,1
ล่อ,lɔː˥˩,1
ล่อง,lɔŋ˥˩,1
ล่องหน,lɔŋ˥˩.hon˩˩˦,1
ล่อนจ้อน,lɔn˥˩.t͡ɕɔn˥˩,1
ล่อลวง,lɔː˥˩.lua̯ŋ˧,1
ล่อแหลม,lɔː˥˩.lɛːm˩˩˦,1
ล่ะ,laʔ˥˩,1
ล่า,laː˥˩,1
ล่าง,laːŋ˥˩,1
ล่าช้า,laː˥˩.t͡ɕʰaː˦˥,1
ล่าม,laːm˥˩,1
ล่าแม่มด,laː˥˩.mɛː˥˩.mot̚˦˥,1
ล่ำ,lam˥˩,1
ล่ำซำ,lam˥˩.sam˧,1
ล่ำสัน,lam˥˩.san˩˩˦,1
ล้น,lon˦˥,1
ล้นพ้น,lon˦˥.pʰon˦˥,1
ล้นหลาม,lon˦˥.laːm˩˩˦,1
ล้ม,lom˦˥,1
ล้มละลาย,lom˦˥.la˦˥.laːj˧,1
ล้มล้าง,lom˦˥.laːŋ˦˥,1
ล้มเลิก,lom˦˥.lɤːk̚˥˩,1
ล้มเหลว,lom˦˥.leːw˩˩˦,1
ล้วง,lua̯ŋ˦˥,1
ล้วงคองูเห่า,lua̯ŋ˦˥.kʰɔː˧.ŋuː˧.haw˨˩,1
ล้วน,lua̯n˦˥,1
ล้อ,lɔː˦˥,1
ล้อตุนกำลัง,lɔː˦˥.tun˧.kam˧.laŋ˧,1
ล้อม,lɔːm˦˥,1
ล้อเลียน,lɔː˦˥.lia̯n˧,1
ล้อเล่น,lɔː˦˥.len˥˩,1
ล้า,laː˦˥,1
ล้าง,laːŋ˦˥,1
ล้างตู้เย็น,laːŋ˦˥.tuː˥˩.jen˧,1
ล้างมือ,laːŋ˦˥.mɯː˧,1
ล้างสมอง,laːŋ˦˥.sa˨˩.mɔːŋ˩˩˦,1
ล้างหน้า,laːŋ˦˥.naː˥˩,1
ล้างเผ่าพันธุ์,laːŋ˦˥.pʰaw˨˩.pʰan˧,1
ล้างแค้น,laːŋ˦˥.kʰɛːn˦˥,1
ล้างไพ่,laːŋ˦˥.pʰaj˥˩,1
ล้าน,laːn˦˥,1
ล้านช้าง,laːn˦˥.t͡ɕʰaːŋ˦˥,1
ล้านนา,laːn˦˥.naː˧,1
ล้าสมัย,laː˦˥.sa˨˩.maj˩˩˦,1
ล้าหลัง,laː˦˥.laŋ˩˩˦,1
ล้ำ,lam˦˥,1
ฦ,lɯʔ˦˥,1
ฦก,lɯk̚˦˥,1
ฦกซึ้ง,lɯk̚˦˥.sɯŋ˦˥,1
ฦๅ,lɯː˧,1
ฦๅชา,lɯː˧.t͡ɕʰaː˧,1
ว,wɔː˧,2
ว,wɔː˧.wɛːn˩˩˦,2
ว.,wɔː˧,1
วก,wok̚˦˥,1
วง,woŋ˧,1
วงกต,woŋ˧.kot̚˨˩,1
วงกบ,woŋ˧.kop̚˨˩,1
วงกลม,woŋ˧.klom˧,1
วงการ,woŋ˧.kaːn˧,1
วงจร,woŋ˧.t͡ɕɔːn˧,1
วงจรปิด,woŋ˧.t͡ɕɔːn˧.pit̚˨˩,1
วงดนตรี,woŋ˧.don˧.triː˧,1
วงพาด,woŋ˧.pʰaːt̚˥˩,1
วงรี,woŋ˧.riː˧,1
วงวาร,woŋ˧.waːn˧,1
วงศัพท์,woŋ˧.sap̚˨˩,1
วงศ์,woŋ˧,1
วงเล็บ,woŋ˧.lep̚˦˥,1
วงเวียน,woŋ˧.wia̯n˧,1
วงแตก,woŋ˧.tɛːk̚˨˩,1
วงแหวน,woŋ˧.wɛːn˩˩˦,1
วงโคจร,woŋ˧.kʰoː˧.t͡ɕɔːn˧,1
วจนะ,wa˦˥.t͡ɕa˨˩.naʔ˦˥,1
วจี,wa˦˥.t͡ɕiː˧,1
วจีกรรม,wa˦˥.t͡ɕiː˧.kam˧,1
วจีวิภาค,wa˦˥.t͡ɕiː˧.wi˦˥.pʰaːk̚˥˩,1
วณิพก,wa˦˥.nip̚˦˥.pʰok̚˦˥,2
วณิพก,wa˦˥.ni˦˥.pʰok̚˦˥,2
วดี,.wa˦˥.diː˧,1
วน,won˧,3
วน,won˧,3
วน,wa˦˥.na˦˥.,3
วนศาสตร์,wa˦˥.na˦˥.saːt̚˨˩,1
วนอุทยาน,wa˦˥.na˦˥.ʔut̚˨˩.tʰa˦˥.jaːn˧,1
วนิพก,wa˦˥.nip̚˦˥.pʰok̚˦˥,2
วนิพก,wa˦˥.ni˦˥.pʰok̚˦˥,2
วนเวียน,won˧.wia̯n˧,1
วยัคฆ์,wa˦˥.jak̚˦˥,1
วยัสย์,wa˦˥.jat̚˦˥,1
วรรค,wak̚˦˥,1
วรรณ,wan˧,2
วรรณ,wan˧.na˦˥.,2
วรรณกรรม,wan˧.na˦˥.kam˧,1
วรรณคดี,wan˧.na˦˥.kʰa˦˥.diː˧,1
วรรณยุกต์,wan˧.na˦˥.juk̚˦˥,1
วรรณะ,wan˧.naʔ˦˥,1
วรรษ,wat̚˦˥,1
วรสาร,wa˦˥.ra˦˥.saːn˩˩˦,1
วรางกูร,wa˦˥.raːŋ˧.kuːn˧,1
วลัย,wa˦˥.laj˧,1
วลาดีมีร์,wa˦˥.laː˧.diː˧.miː˧,1
วลี,wa˦˥.liː˧,1
วสันต์,wa˦˥.san˩˩˦,1
วอ,wɔː˧,1
วอก,wɔːk̚˥˩,1
วอกแวก,wɔk̚˥˩.wɛk̚˥˩,1
วอชิงตัน,wɔː˧.t͡ɕʰiŋ˧.tan˧,2
วอชิงตัน,wɔː˧.t͡ɕʰiŋ˧.tan˥˩,2
วอด,wɔːt̚˥˩,1
วอดก้า,wɔt̚˦˥.kaː˥˩,1
วอน,wɔːn˧,1
วอมแบต,wɔm˧.bɛt̚˨˩,1
วอร์ซอ,wɔː˧.sɔː˧,1
วอลรัส,wɔːl˧.ras˦˥,1
วอลล์เพเปอร์,wɔː˧.pʰeː˧.pɤː˥˩,3
วอลล์เพเปอร์,wɔːn˧.pʰeː˧.pɤː˥˩,3
วอลล์เพเปอร์,wɔːl˧.pʰeː˧.pɤː˥˩,3
วอลเลย์บอล,wɔn˧.leː˥˩.bɔn˧,2
วอลเลย์บอล,wɔl˧.leː˥˩.bɔl˧,2
วอแว,wɔː˧.wɛː˧,1
วะ,waʔ˦˥,1
วักกะ,wak̚˦˥.kaʔ˨˩,1
วัคซีน,wak̚˦˥.siːn˧,1
วัง,waŋ˧,1
วังหน้า,waŋ˧.naː˥˩,1
วัจมรรค,wat̚˦˥.t͡ɕa˨˩.mak̚˦˥,1
วัชพืช,wat̚˦˥.t͡ɕʰa˦˥.pʰɯːt̚˥˩,1
วัฏภาค,wat̚˦˥.ta˨˩.pʰaːk̚˥˩,1
วัฒน,wat̚˦˥.tʰa˦˥.na˦˥.,1
วัฒนธรรม,wat̚˦˥.tʰa˦˥.na˦˥.tʰam˧,1
วัฒนะ,wat̚˦˥.tʰa˦˥.naʔ˦˥,1
วัณโรค,wan˧.na˦˥.roːk̚˥˩,1
วัด,wat̚˦˥,1
วัดเสมียน,wat̚˦˥.sa˨˩.mia̯n˩˩˦,1
วัตต์,wat̚˨˩,1
วัตถุ,wat̚˦˥.tʰuʔ˨˩,1
วัตถุดำ,wat̚˦˥.tʰu˨˩.dam˧,1
วัตถุดิบ,wat̚˦˥.tʰu˨˩.dip̚˨˩,1
วัตถุที่ประสงค์,wat̚˦˥.tʰu˨˩.tʰiː˥˩.pra˨˩.soŋ˩˩˦,1
วัตถุนิยม,wat̚˦˥.tʰu˨˩.ni˦˥.jom˧,1
วัตถุประสงค์,wat̚˦˥.tʰu˨˩.pra˨˩.soŋ˩˩˦,1
วัตถุมงคล,wat̚˦˥.tʰu˨˩.moŋ˧.kʰon˧,1
วัตถุระเบิด,wat̚˦˥.tʰu˨˩.ra˦˥.bɤːt̚˨˩,1
วัตถุไวไฟ,wat̚˦˥.tʰu˨˩.waj˧.faj˧,1
วัน,wan˧,1
วันขอบคุณพระเจ้า,wan˧.kʰɔːp̚˨˩.kʰun˧.pʰra˦˥.t͡ɕaːw˥˩,1
วันครบรอบปี,wan˧.kʰrop̚˦˥.rɔːp̚˥˩.piː˧,1
วันฉลองครบรอบ,wan˧.t͡ɕʰa˨˩.lɔːŋ˩˩˦.kʰrop̚˦˥.rɔːp̚˥˩,1
วันชาติ,wan˧.t͡ɕʰaːt̚˥˩,1
วันดีคืนดี,wan˧.diː˧.kʰɯːn˧.diː˧,1
วันตรุษไทย,wan˧.trut̚˨˩.tʰaj˧,1
วันทยหัตถ์,wan˧.tʰa˦˥.ja˦˥.hat̚˨˩,1
วันทยาวุธ,wan˧.tʰa˦˥.jaː˧.wut̚˦˥,1
วันทำงาน,wan˧.tʰam˧.ŋaːn˧,1
วันที่,wan˧.tʰiː˥˩,1
วันนั้นของเดือน,wan˧.nan˦˥.kʰɔːŋ˩˩˦.dɯa̯n˧,1
วันนี้,wan˧.niː˦˥,1
วันพระ,wan˧.pʰraʔ˦˥,1
วันพฤหัส,wan˧.pʰrɯ˦˥.hat̚˨˩,1
วันพฤหัสฯ,wan˧.pʰrɯ˦˥.hat̚˨˩,1
วันยังค่ำ,wan˧.jaŋ˧.kʰam˥˩,1
วันลา,wan˧.laː˧,1
วันวาเลนไทน์,wan˧.waː˧.len˧.tʰaːj˧,1
วันวิสาขบูชา,wan˧.wi˦˥.saː˩˩˦.kʰa˨˩.buː˧.t͡ɕʰaː˧,1
